Date,World
25-Apr-2024, 0.76 
26-Apr-2024, 0.80 
29-Apr-2024, 0.81 
30-Apr-2024, 0.82 
01-May-2024, 0.78 
02-May-2024, 0.79 
03-May-2024, 0.76 
06-May-2024, 0.78 
07-May-2024, 0.70 
08-May-2024, 0.77 
09-May-2024, 0.76 
10-May-2024, 0.79 
13-May-2024, 0.77 
14-May-2024, 0.80 
15-May-2024, 0.76 
16-May-2024, 0.76 
17-May-2024, 0.86 
20-May-2024, 0.87 
21-May-2024, 0.77 
22-May-2024, 0.76 
23-May-2024, 0.79 
24-May-2024, 0.78 
27-May-2024, 0.74 
28-May-2024, 0.81 
29-May-2024, 0.80 
30-May-2024, 0.70 
31-May-2024, 0.62 
03-Jun-2024, 0.60 
04-Jun-2024, 0.42 
05-Jun-2024, 0.42 
06-Jun-2024, 0.48 
07-Jun-2024, 0.56 
10-Jun-2024, 0.55 
11-Jun-2024, 0.41 
12-Jun-2024, 0.41 
13-Jun-2024, 0.20 
14-Jun-2024, (0.03)
17-Jun-2024, 0.05 
18-Jun-2024, 0.13 
19-Jun-2024, 0.14 
20-Jun-2024, 0.16 
21-Jun-2024, 0.17 
24-Jun-2024, 0.23 
25-Jun-2024, 0.21 
26-Jun-2024, 0.28 
27-Jun-2024, 0.24 
28-Jun-2024, 0.35 
01-Jul-2024, 0.48 
02-Jul-2024, 0.45 
03-Jul-2024, 0.43 
04-Jul-2024, 0.48 
05-Jul-2024, 0.41 
08-Jul-2024, 0.48 
09-Jul-2024, 0.52 
10-Jul-2024, 0.49 
11-Jul-2024, 0.45 
12-Jul-2024, 0.49 
15-Jul-2024, 0.53 
16-Jul-2024, 0.46 
17-Jul-2024, 0.37 
18-Jul-2024, 0.30 
19-Jul-2024, 0.27 
22-Jul-2024, 0.33 
23-Jul-2024, 0.31 
24-Jul-2024, 0.14 
25-Jul-2024, 0.04 
26-Jul-2024, 0.07 
29-Jul-2024, 0.06 
30-Jul-2024, 0.00 
31-Jul-2024, (0.09)
01-Aug-2024, (0.32)
02-Aug-2024, (0.94)
05-Aug-2024, (1.52)
06-Aug-2024, (1.06)
07-Aug-2024, (0.85)
08-Aug-2024, (0.75)
09-Aug-2024, (0.70)
12-Aug-2024, (0.67)
13-Aug-2024, (0.61)
14-Aug-2024, (0.53)
15-Aug-2024, (0.24)
16-Aug-2024, (0.20)
19-Aug-2024, (0.16)
20-Aug-2024, (0.32)
21-Aug-2024, (0.37)
22-Aug-2024, (0.37)
23-Aug-2024, (0.33)
26-Aug-2024, (0.33)
27-Aug-2024, (0.32)
28-Aug-2024, (0.35)
29-Aug-2024, (0.27)
30-Aug-2024, (0.23)
02-Sep-2024, (0.21)
03-Sep-2024, (0.52)
04-Sep-2024, (0.69)
05-Sep-2024, (0.63)
06-Sep-2024, (0.79)
09-Sep-2024, (0.68)
10-Sep-2024, (0.73)
11-Sep-2024, (0.68)
12-Sep-2024, (0.56)
13-Sep-2024, (0.50)
16-Sep-2024, (0.52)
17-Sep-2024, (0.42)
18-Sep-2024, (0.39)
19-Sep-2024, (0.25)
20-Sep-2024, (0.22)
23-Sep-2024, (0.23)
24-Sep-2024, (0.21)
25-Sep-2024, (0.17)
26-Sep-2024, (0.05)
27-Sep-2024, (0.13)
30-Sep-2024, (0.08)
01-Oct-2024, (0.27)
02-Oct-2024, (0.14)
03-Oct-2024, (0.18)
04-Oct-2024, 0.02 
07-Oct-2024, 0.01 
08-Oct-2024, (0.00)
09-Oct-2024, 0.04 
10-Oct-2024, 0.11 
11-Oct-2024, 0.19 
14-Oct-2024, 0.29 
15-Oct-2024, 0.16 
16-Oct-2024, 0.11 
17-Oct-2024, 0.22 
18-Oct-2024, 0.31 
21-Oct-2024, 0.37 
22-Oct-2024, 0.38 
23-Oct-2024, 0.37 
24-Oct-2024, 0.34 
25-Oct-2024, 0.32 
28-Oct-2024, 0.37 
29-Oct-2024, 0.39 
30-Oct-2024, 0.38 
31-Oct-2024, 0.23 
01-Nov-2024, 0.35 
04-Nov-2024, 0.29 
05-Nov-2024, 0.40 
06-Nov-2024, 0.68 
07-Nov-2024, 0.73 
08-Nov-2024, 0.59 
11-Nov-2024, 0.66 
12-Nov-2024, 0.69 
13-Nov-2024, 0.73 
14-Nov-2024, 0.70 
15-Nov-2024, 0.71 
18-Nov-2024, 0.70 
19-Nov-2024, 0.61 
20-Nov-2024, 0.55 
21-Nov-2024, 0.53 
22-Nov-2024, 0.52 
25-Nov-2024, 0.40 
26-Nov-2024, 0.34 
27-Nov-2024, 0.23 
28-Nov-2024, 0.20 
29-Nov-2024, 0.16 
02-Dec-2024, 0.11 
03-Dec-2024, 0.22 
04-Dec-2024, 0.26 
05-Dec-2024, 0.37 
06-Dec-2024, 0.42 
09-Dec-2024, 0.52 
10-Dec-2024, 0.52 
11-Dec-2024, 0.57 
12-Dec-2024, 0.62 
13-Dec-2024, 0.64 
16-Dec-2024, 0.64 
17-Dec-2024, 0.52 
18-Dec-2024, 0.44 
19-Dec-2024, 0.48 
20-Dec-2024, 0.53 
23-Dec-2024, 0.58 
24-Dec-2024, 0.56 
25-Dec-2024, 0.55 
26-Dec-2024, 0.58 
27-Dec-2024, 0.70 
30-Dec-2024, 0.59 
31-Dec-2024, 0.57 
01-Jan-2025, 0.58 
02-Jan-2025, 0.62 
03-Jan-2025, 0.75 
06-Jan-2025, 0.91 
07-Jan-2025, 0.92 
08-Jan-2025, 0.81 
09-Jan-2025, 0.77 
10-Jan-2025, 0.71 
13-Jan-2025, 0.55 
14-Jan-2025, 0.67 
15-Jan-2025, 0.71 
16-Jan-2025, 0.64 
17-Jan-2025, 0.70 
20-Jan-2025, 0.72 
21-Jan-2025, 0.68 
22-Jan-2025, 0.74 
23-Jan-2025, 0.81 
24-Jan-2025, 0.85 
27-Jan-2025, 0.56 
